x1,x2,y
-1.946178969032745,-0.3297495222079361,17.32131261484823
0.6626593397706468,0.026394784733837717,2.1258530219632394
1.561865030497564,-0.2640825952513408,26.440955726145553
-0.7559887473876352,1.664194704830574,20.77247322312603
-0.3727908854624764,-0.9214085534415535,1.9908149341791561
-1.6093556927596784,1.1732390928632834,15.863089521934059
1.3003658431913725,-1.866808865739312,132.8567900650493
-0.5654176063939009,0.9995058183918388,4.4445755037499834
1.7855273899522155,-0.48872686462037995,48.55218821757479
1.4882137255179742,-0.42511837387121965,22.193977265258045
-1.2820214910294077,-1.9862154248925212,17.292597288023668
-0.6792759073884809,-0.4860997970905139,0.5070018353206541
1.7804701155493445,-1.1757189903175087,66.88656615533128
-0.4710771679299812,-1.8993834807075474,62.567825243649914
1.0541589403655456,1.6605649450199467,8.988944324981741
-1.0487174108940325,-0.28401955743934204,0.5498367697079847
-1.511549514536024,-0.17265827874843698,2.4387447133920603
-1.4666301454236184,0.0933939776766084,0.7909003541048006
0.9384881617289325,0.21337109925667264,4.624172073677169
-1.0191216864504962,-0.5848160581243795,0.6387201199110664
0.5542909508225295,0.35902167115730066,2.465719014099499
-1.452900847514666,1.379797894264411,21.35116052952759
-0.09924435101193829,-1.350523101894428,14.134286903766899
-1.508693829701083,1.8622070985805208,57.60602952974683
-0.8738595553058159,1.6343743516655036,21.2800168967103
-0.3576588049242444,-0.4563142781872389,0.8197992080420394
0.8037158785977279,-1.9604668488981543,134.84829503621114
-0.6476419134784379,-0.7894171512327643,1.079628799549009
1.4723923771361855,0.11649415608313296,19.436904160828874
-0.5417193711029924,-0.9356827588011276,1.7720269172708654
0.36203923524251636,-1.3933074378265413,20.779137428394495
-1.0151809259648736,-0.825551339741001,0.5817041712349433
0.4316357904277641,-0.5069801639340983,1.2123996471366598
0.023133200480197846,0.6017530550663466,2.0911646371746313
1.825086403230749,1.0593495884110093,44.049287382392926
-0.3789728777115693,0.9931014975890271,4.283500012528304
1.7987767236768502,-0.0024778173835007244,47.20877705273791
-0.3580122675084412,-1.6879252039970538,36.17026007840095
1.5694814826034489,-1.0142628768253776,36.90313183508034
-1.7441684127234418,0.14881394636433232,3.225704788801597
1.3835985838461005,-0.37345977750779014,16.269118084563246
1.132269880636065,1.345584029135983,8.48445743179355
-0.18238576472054513,0.3638202637618946,0.868776762602232
0.13564919415576027,1.756783446538006,19.597677401536014
0.9020227403670451,1.7013712430804522,11.010313820865786
-1.1199600877521125,-0.7590525926693181,0.8855238052468191
-1.7163461072797292,-0.0003681732167692964,4.2695532651061185
1.495694717543643,-0.6926132114771373,24.7106388992432
-1.486871572202674,-1.726214980283788,-2.648836778943422
-0.20999890990538184,-1.3439130214849468,12.652142741028259
-0.615583884459586,1.2799192323297475,8.612254714618292
-0.4638104689699025,0.439483673025423,0.8719541829457513
0.008640223291259463,0.8741331718801453,3.909112045972808
-1.375340164049725,1.681764145934475,36.10035374238821
0.5745311902001413,-0.9161850736795709,3.9420953405618193
-1.506985167447764,-1.4010977434152387,-0.2133377879579599
1.1306517075844322,0.35244021325183184,7.5501398618895905
-0.4769668371272666,-0.6683966152524801,0.9045602521578812
1.4230320176021207,1.499050095125844,11.118866104218883
0.32504815367717166,0.09817626266014523,1.216399501984759
1.265792168306286,0.997340719177501,10.312356463827316
-0.39869926668884625,-1.669045260996572,32.70159320794769
1.0740004294511114,-1.325195884239025,27.430356694147974
-1.9344923740860867,1.3732107008159633,34.75574922465405
0.31301538134687457,1.5666641421430336,13.820149104990898
-0.06164766720952786,1.705924402845612,18.346297809865224
-0.5841130080845449,0.8980880093371715,3.4301928393648584
-0.796053962952866,-1.9953453426880863,58.0349156764869
-0.48102186180417306,0.9510620524369551,4.1497308025127735
-1.3999032822139443,0.019208132829572122,0.6407941068239282
-1.15071406059714,-1.7015035143235884,6.89008535270628
0.4698079277772651,1.8078704892136122,18.863411519278223
-0.7571831251283316,0.32258320143980157,0.12663146237714168
1.8144134710031778,0.60193339997875,46.35633006374515
0.692453209239817,-1.2842859537566564,16.977042987072444
-0.029561284588693226,-0.5316690116510134,0.8455088322502843
-0.11617259043587991,1.2033063057675086,7.294653286947876
-0.1572040490156068,-1.7485972869686597,50.87248601886543
1.622166644603452,0.1792635498078825,29.473095391215523
1.6979774341211678,0.28941804811049776,35.31168691832423
-1.7214547360997576,0.211477574103085,2.4199270415255296
0.3029557299707224,-1.1426404826280976,7.947702682743462
-0.11588366358249313,-0.16223395250539463,0.6293562892682254
0.4915045960824145,-0.9615436053043185,4.560085639420895
0.32699367179277505,-1.0361918294522288,5.170095621644508
-0.21421891118437353,-1.509177202650772,22.603857838166814
-1.8507978085540873,-0.7176507760330644,18.639111092506074
-0.901712997401034,-0.37225635187461315,0.5271282957496832
1.847930480001359,0.08891717908131369,53.18827112557316
0.21270682454702605,1.766404155149497,19.59361541930614
1.6845885503673323,1.5364478156016714,21.511972688533305
-1.6080210318811479,0.5371896420813216,2.074522357234654
1.2323959219740472,1.3422987583083796,9.450844748493001
0.3116285700075845,-1.9300178100553236,105.64381081938556
1.8948516065669403,-0.11121318896751431,60.7603531439791
-0.4256164189056073,-0.4202051452909479,0.5929035312484154
-0.30339647976693396,-1.031277127308988,3.5129061737515337
-0.6906654970006807,1.9414304390989567,35.146967093432536
-0.5273279989756232,0.106900065895156,0.2658843232066704
1.393177063900874,0.10971124443545399,15.886917353034882
